17998 0
17998 0.00062811
18000 -9.98534e-05
18002 0.000214252
18004 -5.91237e-05
18006 -0.000130454
18008 -0.000145839
18010 0.000213165
18012 -1.20477e-06
18014 -0.000386123
18016 -0.000344296
18018 -5.01839e-07
18020 -0.000516142
18022 -0.000215013
18024 -0.000426607
18026 0.000549868
18028 8.30975e-05
18030 -0.000672838
18032 0.000126611
18034 0.00021034
18036 -0.000126286
18038 -0.000251911
18040 3.04122e-05
18042 0.000748601
18044 -0.000295175
18046 -0.000169657
18048 -8.58557e-05
18050 -0.000263354
18052 -0.000134269
18054 -0.000271953
18056 -0.000821223
18058 -0.000336243
18060 -0.000104135
18062 0.000700129
18064 2.73722e-05
18066 -0.000623323
18068 -4.35869e-05
18070 -0.000130113
18072 -0.000173645
18074 0.000257039
18076 -0.00077141
18078 -0.000343086
18080 8.63885e-05
18082 0.000299228
18084 -0.00103552
18086 0.000300736
18088 0.000213119
18090 -0.000126119
18092 0.000725503
18094 4.28646e-05
18096 -0.000484361
18098 -0.000135234
18100 0.000299797
18102 -0.000481861
18104 -0.00037411
18106 -0.000463127
18108 -8.66086e-07
18110 8.99325e-07
18112 0.0003997
18114 -0.000224195
18116 -0.000181619
18118 0.000184168
18120 0.000556455
18122 -9.49155e-05
18124 -0.000283059
18126 -0.000412257
18128 0.000177736
18130 -0.000399939
18132 -0.00126019
18134 -0.000992748
18136 -0.000130231
18138 -8.98299e-07
18140 -0.000218436
18142 0.000225336
18144 0.00055804
18146 -0.000193171
18148 -0.0003476
18150 0.00070791
18152 -2.29434e-05
18154 -0.000781841
18156 -0.000574788
18158 -0.000255773
18160 8.99487e-05
18162 -0.000183805
18164 -9.12302e-05
18166 -0.000335846
18168 4.40294e-05
18170 0.000249932
18172 4.46863e-05
18174 0.000403971
18176 4.40478e-05
18178 -0.000982296
18180 0.000232493
18182 -4.71922e-05
18184 -0.000183075
18186 -0.000563523
18188 -0.000332921
18190 -0.000141165
18192 -0.00112226
18194 0.000260542
18196 -0.000561005
18198 0.00088342
18200 0.000176019
18202 -0.000348844
18204 -0.000272592
18206 1.65871e-07
18208 0.00118355
18210 0.000457896
18212 -0.000205773
18214 0.000313713
18216 -0.000205724
18218 0.000347551
18220 0.00041536
18222 0.000143342
18224 0.00059746
18226 -2.65078e-07
18228 0.000356256
18230 -0.000927289
18232 0.000203541
18234 0.000263694
18236 0.000174583
18238 -0.000443127
18240 7.09817e-05
18242 0.000113312
18244 -0.00111545
18246 -0.000582646
18248 0.000324462
18250 0.000320982
18252 0.000343907
18254 0.000139863
18256 3.77074e-06
18258 8.70477e-05
18260 -0.000530861
18262 -5.76661e-05
18264 -0.000663847
18266 -0.000141886
18268 -0.000138201
18270 -0.000869897
18272 -4.69601e-05
18274 -4.77148e-05
18276 -0.000354782
18278 -0.000207599
18280 -0.000475273
18282 0.000107575
18284 0.000177709
18286 0.00043539
18288 -0.000611358
18290 0.000782139
18292 -0.000152278
18294 0.00025478
18296 -0.000259076
18298 -0.000366132
18300 0.000213912
18302 0.000273154
18304 -0.000481377
18306 -0.000602017
18308 -0.000165231
18310 -0.000579538
18312 -0.000154423
18314 -0.000299888
18316 0.000245388
18318 -0.000603354
18320 -0.000360429
18322 -0.00015526
18324 -0.000151854
18326 -7.88228e-05
18328 -4.84574e-05
18330 -0.00018884
18332 -0.000742713
18334 -0.000279545
18336 0.000288193
18338 -0.000548863
18340 -0.000652126
18342 -0.000597749
18344 -5.62389e-05
18346 0.000949014
18348 -0.000589917
18350 0.00039916
18352 0.000726691
18354 0.00038886
18356 0.000151161
18358 -0.000447358
18360 0.000302543
18362 0.000140099
18364 -0.000693468
18366 -0.000175273
18368 0.000247123
18370 -0.000186374
18372 0.000901758
18374 -0.000127009
18376 0.000285724
18378 5.31788e-05
18380 0.000249983
18382 -9.82816e-05
18384 -0.000439424
18386 5.19139e-05
18388 -0.000158988
18390 0.000356046
18392 -6.20339e-05
18394 5.80172e-05
18396 -0.000432403
18398 -0.000756717
18400 0.00110746
18402 0.000317358
18404 5.36228e-05
18406 -0.000312538
18408 0.000617529
18410 -9.86068e-08
18412 -0.000209325
18414 0.000238063
18416 8.51093e-05
18418 -0.000230499
18420 -0.000468944
18422 5.18085e-05
18424 0.000557788
18426 0.000396592
18428 -0.000941379
18430 9.75061e-05
18432 -0.00046411
18434 -0.000638788
18436 -0.000117871
18438 0.000141565
18440 -0.000142045
18442 0.000139604
18444 -4.26689e-07
18446 -0.000142141
18448 -0.000495204
18450 0.000666679
18452 -0.000362529
18454 -0.00014708
18456 8.20793e-05
18458 0.000174478
18460 0.000379496
18462 2.23021e-06
18464 0.000649431
18466 -0.000670854
18468 -0.000721128
18470 -0.000143309
18472 -0.000655242
18474 7.08064e-05
18476 -0.000219219
18478 -0.000337749
18480 0.000197946
18482 -0.00043977
18484 -1.47451e-06
18486 0.000582087
18488 4.94371e-05
18490 -0.00101057
18492 -0.000662127
18494 0.000311384
18496 0.000732724
18498 -2.61322e-08
18500 0.000424372
18502 0.000621582
18504 0.000740843
18506 4.67822e-05
18508 0.000145836
18510 -0.000360553
18512 -0.000819378
18514 0.000388384
18516 4.97106e-05
18518 -0.000811052
18520 -0.00140782
18522 -0.000168763
18524 5.23462e-07
18526 8.51217e-05
18528 -0.000755312
18530 -0.00154636
18532 -0.000659077
18534 -0.000592508
18536 0.00118738
18538 -0.00041035
18540 -1.2425e-06
18542 -0.00015759
18544 -0.000501633
18546 -0.000296271
18548 -0.000443049
18550 -0.000246971
18552 2.68981e-05
18554 0.000112454
18556 -0.000401976
18558 -0.000247194
18560 0.000713365
18562 -0.000845563
18564 0.000864974
18566 0.000109988
18568 -0.0009143
18570 -0.000219486
18572 -0.000155426
18574 -0.000482998
18576 0.000346987
18578 -0.00027036
18580 9.94513e-05
18582 2.61179e-07
18584 -0.000103942
18586 -0.000144182
18588 0.000936773
18590 2.61102e-06
18592 0.000283504
18594 -0.000566512
18596 -0.000413595
18598 -0.000179945
18600 0.000153212
18602 0.000420448
18604 0.000511815
18606 0.000162175
18608 -2.60919e-06
18610 -0.000400671
18612 0.000442248
18614 -0.000249147
18616 0.000198166
18618 0.000348929
18620 5.54172e-07
18622 0.000432051
18624 -5.12682e-05
18626 -5.20136e-05
18628 -0.000365366
18630 -0.000210169
18632 0.000113188
18634 0.000174264
18636 0.000354134
18638 0.000705111
18640 -2.70335e-06
18642 -0.000395242
18644 0.000591802
18646 -0.000211524
18648 -0.000154982
18650 0.00023063
18652 0.000648991
18654 -0.00110169
18656 5.11008e-05
18658 0.000956999
18660 -0.000257478
18662 0.000219026
18664 -0.000224831
18666 0.000957224
18668 -0.000556484
18670 -0.000314423
18672 -0.00107472
18674 0.000634691
18676 0.000520391
18678 0.000793692
18680 0.000207087
18682 -0.00035565
18684 0.000605484
18686 -5.90319e-05
18688 -0.000122962
18690 -0.000569611
18692 -0.000188522
18694 -0.000692963
18696 0.000463019
18698 -0.000203257
18700 -0.00014577
18702 -8.49471e-05
18704 -0.000615403
18706 0.000586708
18708 -0.000253709
18710 6.1636e-05
18712 0.000250714
18714 -0.000298879
18716 5.96736e-05
18718 -5.6585e-05
18720 -0.000598331
18722 -0.000655768
18724 -0.00150014
18726 0.0014552
18728 0.000523765
18730 0.000553153
18732 0.00176027
18734 -0.000784389
18736 0.000542676
18738 0.000808076
18740 -0.000113623
18742 0.000692161
18744 0.000471547
