7985 0
7985 1.777e-06
7990 1.27635e-06
7995 1.64591e-07
8000 -5.71965e-07
8005 1.45609e-07
8010 -1.73022e-06
8015 3.38226e-10
8020 -1.59861e-06
8025 -7.32124e-07
8030 -2.9327e-07
8035 7.34232e-07
8040 -1.03922e-06
8045 1.25773e-10
8050 -1.04224e-06
8055 8.96063e-07
8060 6.01528e-07
8065 -1.05668e-06
8070 1.97797e-06
8075 -7.62624e-07
8080 -7.73648e-07
8085 -1.08269e-06
8090 1.24342e-06
8095 -1.59388e-07
8100 -1.59619e-07
8105 -1.49859e-07
8110 2.21112e-06
8115 1.50292e-07
8120 1.79609e-06
8125 6.0291e-07
8130 9.05665e-07
8135 -7.65889e-07
8140 -9.18374e-07
8145 3.13303e-07
8150 -1.55865e-06
8155 2.19945e-06
8160 -1.10638e-06
8165 5.89563e-07
8170 -7.43096e-07
8175 -1.5291e-07
8180 9.03404e-10
8185 1.52327e-06
8190 9.21418e-07
8195 -2.64517e-06
8200 1.7249e-06
8205 1.11047e-06
8210 -4.84793e-10
8215 -8.97134e-07
8220 7.5386e-07
8225 -1.98561e-06
8230 -1.00649e-09
8235 -1.55575e-06
8240 1.55798e-07
8245 -3.18288e-06
8250 1.4479e-06
8255 6.05001e-07
8260 2.1518e-06
8265 3.09797e-10
8270 1.8289e-10
8275 -6.39846e-07
8280 9.66359e-07
8285 1.97749e-06
8290 6.21456e-07
8295 7.91084e-07
8300 1.58435e-07
8305 -7.50962e-07
8310 6.1431e-07
8315 2.66215e-06
8320 1.91175e-06
8325 -1.48895e-07
8330 -6.17703e-07
8335 2.07342e-09
8340 9.61144e-07
8345 9.08989e-07
8350 -9.31658e-07
8355 3.184e-10
8360 3.86573e-07
8365 -6.12912e-07
8370 1.61513e-07
8375 6.03807e-07
8380 7.34654e-11
8385 3.24353e-07
8390 9.96044e-07
8395 3.144e-07
8400 -2.09524e-06
8405 4.56576e-07
8410 -4.6808e-07
8415 1.51514e-06
8420 9.38691e-07
8425 -1.53017e-07
8430 1.14469e-09
8435 1.77541e-06
8440 1.70099e-06
8445 1.12087e-06
8450 2.78393e-06
8455 8.72489e-10
8460 8.60604e-07
8465 2.55213e-06
8470 1.10631e-08
8475 1.34043e-06
8480 2.3295e-06
8485 3.74334e-06
8490 -2.80297e-06
8495 6.01453e-07
8500 3.12289e-07
8505 9.15708e-07
8510 3.80163e-06
8515 3.5266e-06
8520 3.32929e-06
8525 9.31592e-07
8530 -1.12384e-07
8535 3.15074e-06
8540 3.33504e-06
8545 2.54959e-06
8550 -2.25914e-08
8555 -8.93503e-07
8560 3.13692e-06
8565 1.66683e-06
8570 2.06632e-06
8575 2.05281e-09
8580 4.42772e-06
8585 7.02041e-06
8590 4.07381e-06
8595 1.90809e-06
8600 2.98589e-06
8605 1.64946e-06
8610 4.5417e-06
8615 2.57228e-06
8620 3.01241e-06
8625 3.84507e-06
8630 2.59349e-06
8635 4.69721e-06
8640 2.26487e-06
8645 5.86597e-06
8650 4.83069e-06
8655 3.53765e-06
8660 5.72536e-06
8665 5.56973e-06
8670 7.74212e-06
8675 4.27805e-06
8680 6.40758e-06
8685 4.65102e-06
8690 3.55695e-06
8695 -2.06184e-06
8700 7.21369e-06
8705 3.05332e-06
8710 9.04153e-06
8715 2.34253e-06
8720 1.26104e-05
8725 4.08261e-06
8730 1.42352e-05
8735 5.91374e-07
8740 8.64428e-07
8745 5.85665e-06
8750 0.000169498
8755 5.60812e-05
8760 5.54002e-05
8765 3.91352e-05
8770 -0.000123704
8775 -3.05368e-05
8780 -4.53891e-05
8785 4.50618e-05
8790 1.89383e-06
8795 -2.17818e-05
8800 -2.69151e-05
8805 -5.01429e-05
8810 9.41945e-05
8815 -6.3183e-05
8820 -6.91656e-05
8825 8.23564e-05
8830 8.82439e-06
8835 -3.81043e-05
8840 4.66455e-05
8845 -5.8913e-05
8850 8.03222e-05
8855 4.08741e-05
8860 1.91085e-05
8865 2.12686e-05
8870 5.84077e-05
8875 -8.61278e-05
8880 -7.25575e-05
8885 9.66323e-05
8890 -1.17683e-05
8895 3.19658e-05
8900 4.92573e-08
8905 -2.30073e-05
8910 8.00829e-05
8915 1.15325e-05
8920 -4.22271e-05
8925 -0.000147199
8930 -0.000109256
8935 6.51061e-05
8940 2.95649e-05
8945 -3.17564e-05
8950 8.16217e-05
8955 8.09241e-05
8960 -2.54376e-05
8965 -6.12885e-05
8970 -3.50371e-05
8975 7.01993e-05
8980 -2.18838e-05
8985 2.94582e-05
8990 2.23292e-05
8995 -2.37569e-05
9000 -1.4166e-05
9005 2.18672e-05
9010 7.73174e-06
9015 -4.14139e-05
9020 -1.52197e-06
9025 4.63465e-06
9030 9.12736e-06
9035 -2.3532e-05
9040 -8.65149e-06
9045 3.05386e-05
9050 -2.57723e-05
9055 2.46004e-05
9060 2.04818e-07
9065 -8.20226e-06
9070 4.23426e-06
9075 -9.04375e-06
9080 -8.01265e-06
9085 3.57072e-05
9090 3.2101e-05
9095 1.92577e-05
9100 -3.91686e-05
9105 2.68212e-05
9110 1.93792e-05
9115 -7.4966e-06
9120 4.52683e-05
9125 -7.76194e-06
9130 -2.59699e-05
9135 2.62365e-05
9140 -4.02319e-05
9145 5.46406e-05
9150 2.88715e-05
9155 2.86977e-05
9160 -5.28636e-05
9165 1.77132e-05
9170 1.75905e-05
9175 -2.40361e-05
9180 8.5747e-05
9185 6.88838e-06
9190 2.07176e-05
9195 2.39449e-05
9200 2.00807e-05
9205 5.93775e-05
9210 7.52963e-05
9215 1.37488e-05
9220 5.47997e-05
9225 3.84732e-05
9230 9.90433e-05
9235 5.7391e-05
9240 1.20443e-07
9245 5.5891e-05
9250 7.6921e-05
9255 -1.21443e-05
9260 4.65532e-05
9265 5.72511e-05
9270 1.21496e-05
9275 7.23003e-05
9280 8.65316e-05
9285 6.05035e-06
9290 3.20786e-05
9295 7.20812e-05
9300 4.01619e-05
9305 7.12264e-05
9310 4.54219e-05
9315 6.47324e-05
9320 8.94695e-05
9325 4.45227e-05
9330 9.26855e-05
9335 0.000122371
9340 0.000106565
9345 4.35188e-05
9350 5.95953e-05
9355 6.19402e-05
9360 9.5396e-05
9365 8.52147e-05
9370 9.01151e-05
9375 0.000157964
9380 4.9948e-05
9385 6.52271e-05
9390 0.000157185
9395 0.000167167
9400 0.000160648
9405 0.000162519
9410 0.000185216
9415 0.000176502
9420 0.000196138
9425 0.000258147
9430 0.000242039
9435 0.000248642
9440 0.000314455
9445 0.000268413
9450 0.000286727
9455 0.000302066
9460 0.000339144
9465 0.000327832
9470 0.00034792
9475 0.00042012
9480 0.000349808
9485 0.000392711
9490 0.000421132
9495 0.000454578
9500 0.0004339
9505 0.00049404
9510 0.000514199
9515 0.000539846
9520 0.000538657
9525 0.000587995
9530 0.000612429
9535 0.000616482
9540 0.000666819
9545 0.000667884
9550 0.000662164
9555 0.000735524
9560 0.000725524
9565 0.000800347
9570 0.000824737
9575 0.000892465
9580 0.000890407
9585 0.000948822
9590 0.0009886
9595 0.0010069
9600 0.00104777
9605 0.0011207
9610 0.00110569
9615 0.00120342
9620 0.00124225
9625 0.00124631
9630 0.00136253
9635 0.001408
9640 0.00149577
9645 0.00158664
9650 0.00159694
9655 0.00169505
9660 0.00181796
9665 0.00190438
9670 0.00199226
9675 0.00201559
9680 0.00222358
9685 0.00228517
9690 0.00243886
9695 0.00254516
9700 0.00272984
9705 0.00285888
9710 0.00303769
9715 0.00320691
9720 0.0033787
9725 0.00355088
9730 0.00376357
9735 0.00399204
9740 0.00424475
9745 0.00448134
9750 0.00479418
9755 0.00500819
9760 0.00532087
9765 0.00566501
9770 0.00603656
9775 0.00643689
9780 0.00682458
9785 0.00726142
9790 0.00769649
9795 0.00820628
