        1850.   2.391944E-9
     1850.329   2.394057E-9
      1850.66   2.396186E-9
     1850.989   2.398304E-9
     1851.319   2.400431E-9
      1851.65   2.402558E-9
      1851.98   2.404685E-9
      1852.31   2.406815E-9
      1852.64   2.408940E-9
     1852.971   2.411072E-9
     1853.301   2.413204E-9
     1853.631   2.415332E-9
     1853.962   2.417468E-9
     1854.291   2.419598E-9
     1854.624   2.421749E-9
     1854.954   2.423882E-9
     1855.284   2.426015E-9
     1855.615   2.428157E-9
     1855.946   2.430300E-9
     1856.277   2.432444E-9
     1856.608   2.434583E-9
     1856.938   2.436723E-9
      1857.27   2.438878E-9
     1857.602   2.441025E-9
     1857.933   2.443176E-9
     1858.264   2.445321E-9
     1858.595   2.447474E-9
     1858.927   2.449627E-9
     1859.258   2.451776E-9
     1859.589   2.453933E-9
     1859.921   2.456090E-9
     1860.253   2.527351E-9
     1860.585   2.620291E-9
     1860.916   2.713118E-9
     1861.249   2.806728E-9
      1861.58   2.899915E-9
     1861.911   2.993300E-9
     1862.243   3.087123E-9
     1862.576   3.181180E-9
     1862.908   3.275366E-9
      1863.24   3.369473E-9
     1863.572   3.464022E-9
     1863.906   3.559082E-9
     1864.237   3.653716E-9
      1864.57   3.748827E-9
     1864.901   3.843824E-9
     1865.234   3.939300E-9
     1865.567   4.034977E-9
     1865.899   4.130502E-9
     1866.232   4.226544E-9
     1866.566   4.323034E-9
     1866.898   4.419126E-9
     1867.231   4.515699E-9
     1867.563   4.612157E-9
     1867.897   4.709383E-9
      1868.23   4.806208E-9
     1868.563   4.903518E-9
     1868.895   5.000712E-9
     1869.229   5.098391E-9
     1869.563   5.196525E-9
     1869.896   5.294288E-9
     1870.229   5.565264E-9
     1870.563   5.917694E-9
     1870.896   6.268692E-9
      1871.23   6.621343E-9
     1871.563   6.973717E-9
     1871.898   7.328916E-9
     1872.231   7.682669E-9
     1872.565   8.038218E-9
     1872.899   8.394395E-9
     1873.233   8.751333E-9
     1873.566   9.107853E-9
     1873.901   9.466050E-9
     1874.234   9.823962E-9
     1874.569   1.018473E-8
     1874.903   1.054403E-8
     1875.237   1.090502E-8
     1875.572   1.126677E-8
     1875.907   1.162929E-8
     1876.241   1.199244E-8
     1876.575   1.235517E-8
     1876.909   1.271866E-8
     1877.245   1.308505E-8
     1877.579   1.344981E-8
     1877.914   1.381654E-8
     1878.248   1.418270E-8
     1878.584   1.455192E-8
     1878.919   1.492071E-8
     1879.254   1.528745E-8
     1879.589   1.565545E-8
     1879.924   1.602412E-8
      1880.26   1.792364E-8
     1880.594   2.026541E-8
     1880.929   2.261076E-8
     1881.265   2.497511E-8
     1881.601   2.733619E-8
     1881.936   2.969398E-8
     1882.272   3.206311E-8
     1882.607   3.443582E-8
     1882.943   3.681301E-8
     1883.278   3.918687E-8
     1883.614   4.157210E-8
      1883.95   4.396095E-8
     1884.286   4.634644E-8
     1884.623   4.875119E-8
     1884.959   5.115260E-8
     1885.294   5.355064E-8
     1885.631   5.596012E-8
     1885.966   5.836535E-8
     1886.304   6.079086E-8
     1886.639   6.320418E-8
     1886.976   6.562990E-8
     1887.312   6.805220E-8
     1887.648   7.048603E-8
     1887.986   7.293057E-8
     1888.322   7.536549E-8
     1888.659   7.781112E-8
     1888.996   8.026126E-8
     1889.332   8.270703E-8
     1889.669   8.516533E-8
     1890.005   8.754304E-8
     1890.344   8.515806E-8
     1890.681   8.277620E-8
     1891.017   8.039749E-8
     1891.355   7.800724E-8
     1891.692   7.561236E-8
      1892.03   7.321372E-8
     1892.366   7.081827E-8
     1892.703   6.841817E-8
     1893.042   6.599951E-8
     1893.378   6.359102E-8
     1893.716   6.117178E-8
     1894.054   5.874787E-8
     1894.392   5.631932E-8
      1894.73   5.388697E-8
     1895.067   5.145788E-8
     1895.405   4.901708E-8
     1895.744   4.657161E-8
     1896.081   4.413031E-8
     1896.419   4.167637E-8
     1896.756   3.922573E-8
     1897.097   3.674909E-8
     1897.434   3.428997E-8
     1897.772   3.182707E-8
     1898.111   2.935235E-8
     1898.449   2.687381E-8
     1898.788   2.439057E-8
     1899.126   2.191069E-8
     1899.464   1.942613E-8
     1899.804   1.692247E-8
     1900.143   1.529727E-8
     1900.482   1.487599E-8
      1900.82   1.445510E-8
     1901.159   1.403233E-8
     1901.498   1.360874E-8
     1901.836   1.318570E-8
     1902.176   1.276061E-8
     1902.515   1.233469E-8
     1902.854   1.190949E-8
     1903.194   1.148085E-8
     1903.533   1.105415E-8
     1903.873   1.062400E-8
     1904.212   1.019565E-8
     1904.551   9.766630E-9
     1904.891   9.335546E-9
      1905.23   8.903781E-9
      1905.57   8.471189E-9
     1905.909   8.039167E-9
      1906.25   7.605069E-9
     1906.591   7.168887E-9
      1906.93   6.734687E-9
      1907.27   6.298245E-9
     1907.609   5.862537E-9
      1907.95   5.424741E-9
      1908.29   4.986110E-9
      1908.63   4.548061E-9
      1908.97   4.107917E-9
     1909.312   3.665669E-9
     1909.651   3.225431E-9
     1909.992   2.782929E-9
     1910.332   3.736886E-9
     1910.674   4.731066E-9
     1911.014   5.720745E-9
     1911.354   6.712309E-9
     1911.695   7.708614E-9
     1912.036   8.706460E-9
     1912.378   9.709430E-9
     1912.718   1.070785E-8
     1913.059   1.170781E-8
     1913.401   1.271577E-8
     1913.741   1.371916E-8
     1914.083   1.472734E-8
     1914.423   1.573454E-8
     1914.766   1.674942E-8
     1915.107   1.775970E-8
     1915.448   1.877479E-8
     1915.791   1.979506E-8
     1916.132   2.081069E-8
     1916.473   2.182788E-8
     1916.815   2.284989E-8
     1917.157   2.387381E-8
     1917.499   2.489930E-8
      1917.84   2.592378E-8
     1918.182   2.695273E-8
     1918.526   2.798692E-8
     1918.867   2.901605E-8
     1919.209   3.005042E-8
     1919.551   3.108338E-8
     1919.893   3.212122E-8
     1920.236   3.498193E-8
     1920.577   3.866382E-8
      1920.92   4.236459E-8
     1921.263   4.607107E-8
     1921.605   4.978327E-8
     1921.948   5.350252E-8
      1922.29   5.721686E-8
     1922.634   6.095949E-8
     1922.976   6.468660E-8
     1923.318   6.841940E-8
     1923.661   7.216993E-8
     1924.005   7.592752E-8
     1924.348   7.969220E-8
     1924.692   8.346263E-8
     1925.034   8.722674E-8
     1925.378   9.102208E-8
     1925.721   9.480035E-8
     1926.064   9.859509E-8
     1926.407   1.023862E-7
     1926.752   1.062074E-7
     1927.095   1.100113E-7
     1927.438   1.138209E-7
     1927.782   1.176608E-7
     1928.126   1.214956E-7
     1928.469   1.253239E-7
     1928.813   1.291716E-7
     1929.157   1.330142E-7
     1929.502   1.368871E-7
     1929.845   1.407412E-7
     1930.189   1.567634E-7
     1930.533   1.826776E-7
     1930.878   2.087983E-7
     1931.223   2.348763E-7
     1931.566   2.609207E-7
      1931.91   2.870145E-7
     1932.256   3.133158E-7
     1932.599   3.394903E-7
     1932.944   3.657983E-7
     1933.288   3.920721E-7
     1933.634   4.185545E-7
     1933.979   4.449934E-7
     1934.323   4.714074E-7
     1934.668   4.979368E-7
     1935.014   5.245163E-7
     1935.359   5.511365E-7
     1935.703   5.777312E-7
     1936.047   6.043568E-7
     1936.394   6.312031E-7
     1936.739   6.579290E-7
     1937.084   6.847807E-7
      1937.43   7.116733E-7
     1937.775   7.386165E-7
     1938.121   7.656098E-7
     1938.466   7.925580E-7
     1938.812   8.196427E-7
     1939.158   8.467681E-7
     1939.503   8.738577E-7
     1939.849   9.010746E-7
     1940.195   9.108202E-7
     1940.541   9.069927E-7
