     1999.648            0.
      1999.97   1.899978E-8
     2000.292   3.804192E-8
     2000.614   5.717349E-8
     2000.936   5.931878E-8
     2001.259   5.946784E-8
     2001.581   5.961720E-8
     2001.903   5.976678E-8
     2002.225   5.991661E-8
     2002.548   6.006671E-8
      2002.87   6.021705E-8
     2003.193   6.036770E-8
     2003.515   6.051857E-8
     2003.838   6.066966E-8
      2004.16   6.082107E-8
     2004.483   6.097269E-8
     2004.806   6.112462E-8
     2005.128   6.127678E-8
     2005.451   6.142922E-8
     2005.774   6.158191E-8
     2006.097   6.173484E-8
      2006.42   6.188806E-8
     2006.743   6.204152E-8
     2007.066   6.219527E-8
     2007.389   6.234926E-8
     2007.713   6.250354E-8
     2008.036   6.265807E-8
     2008.359   6.281284E-8
     2008.682   6.296791E-8
     2009.006   6.312320E-8
     2009.329   6.327879E-8
     2009.653   6.343463E-8
     2009.976   6.359078E-8
       2010.3   6.374709E-8
     2010.624   6.390364E-8
     2010.947   6.406051E-8
     2011.271   6.421759E-8
     2011.595   6.437501E-8
     2011.919   6.453264E-8
     2012.243   6.469060E-8
     2012.567   6.484877E-8
     2012.891   6.500719E-8
     2013.215   6.516593E-8
     2013.539   6.532489E-8
     2013.863   6.548417E-8
     2014.187   6.564368E-8
     2014.512   6.580350E-8
     2014.836   6.596357E-8
      2015.16   6.612387E-8
     2015.485   6.628449E-8
     2015.809   6.644535E-8
     2016.134   6.660652E-8
     2016.458   6.676793E-8
     2016.783   6.692959E-8
     2017.108   6.709155E-8
     2017.432   6.725381E-8
     2017.757   6.741634E-8
     2018.082   6.757910E-8
     2018.407   6.774211E-8
     2018.732   6.790550E-8
     2019.057   6.806905E-8
     2019.382   6.823294E-8
     2019.707   6.839705E-8
     2020.032   6.856148E-8
     2020.358   6.872613E-8
     2020.683   6.895902E-8
     2021.008   6.983672E-8
     2021.334   7.071743E-8
     2021.659   7.160084E-8
     2021.984   7.248694E-8
      2022.31   7.337607E-8
     2022.636   7.426792E-8
     2022.961   7.516281E-8
     2023.287   7.606040E-8
     2023.613   7.696108E-8
     2023.939   7.786446E-8
     2024.264   7.877057E-8
      2024.59   7.967974E-8
     2024.916   8.059166E-8
     2025.242   8.150664E-8
     2025.568   8.242437E-8
     2025.895   8.334521E-8
     2026.221   8.426876E-8
     2026.547   8.519509E-8
     2026.873   8.612452E-8
     2027.199   8.705672E-8
     2027.526   8.799200E-8
     2027.852   8.893008E-8
     2028.179   8.987091E-8
     2028.505   9.081488E-8
     2028.832   9.176197E-8
     2029.159   9.271189E-8
     2029.485   9.366455E-8
     2029.812   9.462034E-8
     2030.139   9.557893E-8
     2030.466   9.654014E-8
     2030.792   9.750455E-8
      2031.12   9.847210E-8
     2031.447   9.944247E-8
     2031.774   1.004156E-7
     2032.101   1.013920E-7
     2032.428   1.023712E-7
     2032.755   1.033536E-7
     2033.082   1.043388E-7
      2033.41   1.053268E-7
     2033.737   1.063180E-7
     2034.064   1.073121E-7
     2034.392   1.083094E-7
     2034.719   1.093095E-7
     2035.047   1.103129E-7
     2035.375   1.113191E-7
     2035.702   1.123281E-7
      2036.03   1.133405E-7
     2036.358   1.143560E-7
     2036.686   1.153745E-7
     2037.014   1.163958E-7
     2037.342   1.174199E-7
      2037.67   1.184474E-7
     2037.998   1.194781E-7
     2038.326   1.205117E-7
     2038.654   1.215482E-7
     2038.982   1.225880E-7
     2039.311   1.236307E-7
     2039.639   1.246767E-7
     2039.967   1.257256E-7
     2040.296   1.267776E-7
     2040.624   1.278324E-7
     2040.953   1.291726E-7
     2041.281   1.305466E-7
      2041.61   1.319246E-7
     2041.939   1.333071E-7
     2042.267   1.346934E-7
     2042.596   1.360843E-7
     2042.925   1.374791E-7
     2043.254   1.388779E-7
     2043.583   1.402812E-7
     2043.912   1.416885E-7
     2044.241   1.431003E-7
      2044.57   1.445161E-7
     2044.899   1.459364E-7
     2045.229   1.473608E-7
     2045.558   1.487891E-7
     2045.887   1.502220E-7
     2046.217   1.516595E-7
     2046.546   1.531004E-7
     2046.876   1.545464E-7
     2047.205   1.559960E-7
     2047.535   1.574501E-7
     2047.864   1.589089E-7
     2048.194   1.603717E-7
     2048.524   1.618390E-7
     2048.854   1.633105E-7
     2049.184   1.647860E-7
     2049.513   1.662657E-7
     2049.844   1.677505E-7
     2050.173   1.692442E-7
     2050.503   1.707485E-7
     2050.834   1.722583E-7
     2051.164   1.737712E-7
     2051.494   1.752897E-7
     2051.824   1.768123E-7
     2052.155   1.783394E-7
     2052.485   1.798708E-7
     2052.816   1.814076E-7
     2053.146   1.829477E-7
     2053.477   1.844932E-7
     2053.807   1.860432E-7
     2054.138   1.875986E-7
     2054.469   1.891572E-7
     2054.799   1.907214E-7
      2055.13   1.922900E-7
     2055.461   1.938642E-7
     2055.792   1.954415E-7
     2056.123   1.970244E-7
     2056.454   1.986118E-7
     2056.785   2.002036E-7
     2057.116   2.017998E-7
     2057.448   2.034015E-7
     2057.779   2.050078E-7
      2058.11   2.066185E-7
     2058.441   2.082337E-7
     2058.773   2.098533E-7
     2059.104   2.114786E-7
     2059.436   2.131084E-7
     2059.767   2.147426E-7
     2060.099   2.163811E-7
     2060.431   2.180249E-7
     2060.762   2.212702E-7
     2061.094   2.280526E-7
     2061.426   2.348563E-7
     2061.758   2.416811E-7
      2062.09   2.485322E-7
     2062.422   2.554046E-7
     2062.754   2.622983E-7
     2063.086   2.692134E-7
     2063.418   2.761548E-7
      2063.75   2.831126E-7
     2064.083   2.900971E-7
     2064.415   2.971029E-7
     2064.747   3.041354E-7
