19400	.000
19600	.120
19800	.200
20000	.310
20200	.560
20400	.760
20600	.560
20800	.790
21000	.870
21200	.920
21400	.960
21600	.960
21800	.970
22000	.960
22200	.980
22400  1.000
22600	.990
22800	.980
23000	.930
23200	.900
23400	.860
23600	.840
23800	.770
24000	.650
24200	.210
24400	.100
24600	.030
24800	.000
