14600	.000
14800	.150
15000	.440
15200	.860
15400	.940
15600	.980
15800	.950
16000	.990
16200	.990
16400	.990
16600	.990
16800	.990
17000	.990
17200	.950
17400	.870
17600	.840
17800	.710
18000	.520
18200	.020
18400	.000
